576.2580,457.5650
219.6650,434.1070
465.4960,171.5220
605.2980,408.6760
631.1380,206.8690
433.5310,306.6990
351.7760,257.8670
626.1680,325.3580
160.6610,77.2490
73.2510,159.1100
554.9920,278.7090
571.2880,186.5910
303.7700,323.3790
156.7590,400.3340
301.6470,91.8520
551.3200,326.4030
507.9930,254.2880
599.6320,302.3260
558.4390,412.0910
630.9030,435.9460
191.1910,414.0200
560.5850,287.7430
110.5570,417.7520
130.6720,174.0300
293.5660,436.7230
81.1430,92.2180
512.9890,248.8550
564.4750,461.2480
569.2520,150.4500
657.5700,351.8210
657.9540,380.8460
319.1420,92.3070
662.4610,425.9590
641.0590,422.1020
220.3070,81.2770
613.8680,158.5540
315.8530,272.6470
446.2590,336.7970
488.4740,83.0540
646.8150,132.5100
486.9660,158.6900
148.7640,333.9960
505.0160,57.6980
534.1380,427.4440
21.4620,77.2940
663.1040,332.2190
233.6890,95.7820
548.3480,415.3170
602.9970,224.0620
516.6120,398.7520
469.0350,155.8080
118.7360,176.8040
635.1480,78.2290
489.7020,224.1500
596.0120,254.7080
287.0260,144.7920
113.0770,262.5950
468.8250,57.8500
602.5460,301.3230
516.7230,139.6490
512.7910,438.8810
525.2360,224.7900
625.4520,147.9290
641.5000,409.7860
124.7930,348.7950
86.8350,161.0380
175.1030,110.7010
513.0510,360.5760
201.4890,276.1810
175.5680,353.9320
178.2820,80.9760
426.9360,383.6460
238.9650,98.2460
129.2010,68.5980
628.7190,394.0900
40.2020,324.0150
576.4390,273.0650
217.5150,147.1990
487.7100,214.8710
475.0690,220.2000
168.0920,331.8300
288.1950,413.5040
529.1400,298.1570
360.4700,261.1470
486.4030,152.4270
429.0080,147.6430
465.4390,325.7360
131.6470,428.0200
193.5060,259.3070
596.7850,395.1910
8.3750,344.1640
179.5780,97.1510
141.2030,265.8220
81.1070,293.3470
478.9580,208.8830
653.7910,453.9150
257.7120,275.1930
65.7150,293.3220
126.7320,142.0340
163.6520,340.6050
138.6820,373.6230
114.9280,171.6890
27.7640,181.2200
124.9170,416.6120
446.4710,303.5770
163.4500,83.3350
200.9470,339.8400
214.9160,246.5440
364.1180,275.1870
606.3890,374.3360
17.4270,102.0330
260.2920,244.7990
183.4110,143.6690
247.5860,174.6110
321.6540,366.6760
21.4960,338.6020
429.4560,280.4650
650.2770,334.4320
65.5100,68.9360
618.6820,179.5810
294.9890,162.1630
224.6670,144.8960
508.4480,384.9080
219.7970,440.9660
643.0420,102.2490
126.0820,394.1580
173.3350,169.1340
399.7740,381.6190
195.9060,101.3800
177.6440,375.2510
645.8510,247.6670
607.1210,245.8010
47.9060,383.6680
144.5780,173.6840
163.7100,366.1650
155.4420,321.5440
527.3670,119.7250
389.9370,300.2330
588.2530,281.5690
423.6670,390.7660
268.6800,260.7230
546.1060,448.6920
582.6210,456.4490
602.6320,213.4020
115.7950,145.8640
73.5860,72.9060
282.8220,441.8960
17.6180,76.7070
326.3610,141.6490
92.8180,95.4880
543.8520,205.4530
644.0830,85.8900
367.3710,413.2620
633.8690,188.2590
168.6760,280.8270
368.0750,282.7050
240.7660,258.8260
656.7230,118.1990
107.8280,183.7640
482.5610,41.6430
134.2720,291.4340
166.8470,365.9660
281.1020,410.3540
314.7550,374.8110
518.2020,424.3830
493.3110,132.2800
319.1930,70.4910
596.1770,402.1830
517.5080,222.6770
60.4740,76.7610
17.9480,171.5080
639.1990,142.0880
621.9830,431.8270
90.7970,170.6070
318.7460,99.8550
54.2560,301.9920
591.3210,396.2890
643.3470,220.8520
326.0040,337.2830
180.9990,93.3710
30.1520,302.2630
90.1670,410.2060
394.3070,300.8140
554.3890,442.2900
70.2470,107.1990
556.3260,436.6380
319.5120,280.6780
184.8030,275.1420
163.4950,98.3580
628.4440,118.0150
563.6380,289.1140
662.4260,435.3880
64.0800,400.0930
644.7990,141.2610
450.6420,70.1560
38.2470,359.3730
411.3970,382.4780
150.4830,75.3690
650.8060,149.2210
450.0360,302.6850
159.2900,325.2810
644.1090,433.7430
153.4100,309.1220
457.1140,79.6740
572.6230,450.6070
279.9940,430.9490
502.7430,83.6340
458.1510,385.6010
173.9990,311.1410
299.1320,247.9880
163.7290,88.7400
632.0940,426.8290
580.6080,297.4770
617.9810,186.9850
578.9480,412.6380
507.2520,354.3710
171.0300,403.2420
72.3010,310.1440
572.8830,380.4900
295.3010,259.9980
635.2450,103.7950
107.8230,413.3030
574.4900,153.9650
212.7080,266.2330
530.1170,253.3980
317.7500,276.6330
602.1680,422.7250
567.3390,287.2320
307.3290,340.7020
533.9840,213.9740
424.7860,372.4510
635.5210,306.3320
338.5250,328.9570
42.3500,154.6360
241.9240,423.1050
193.7560,178.9210
164.3170,335.9700
444.5890,370.7340
630.5430,266.9060
637.7250,409.5630
316.6570,105.4360
638.9470,307.2860
531.0580,235.7230
341.8050,361.7550
650.8410,145.6280
493.5850,227.6160
447.2940,324.6850
607.8670,257.9790
468.9850,159.8860
495.6010,248.0160
645.5520,167.3310
193.0730,99.8060
650.5120,434.4910
62.9850,289.3710
58.8230,173.4440
244.3040,412.1720
537.2040,433.9310
149.6630,83.4390
630.5150,81.4390
66.5560,173.7190
208.8840,407.7140
479.0310,160.1570
79.9130,158.7110
561.4740,221.5020
630.3270,190.0540
638.5830,365.6500
619.0570,119.1830
534.3540,398.8240
55.2430,327.5880
518.7440,226.1070
147.2690,183.2510
65.5500,80.1140
125.1570,150.8080
264.7500,438.2560
631.5090,202.5790
423.1280,135.8350
596.1220,280.3570
126.9310,97.0130
67.3540,101.3120
135.3550,104.1320
613.5300,456.3790
631.1710,163.6100
530.7530,218.3170
82.6420,171.2200
521.4570,408.6250
339.2100,414.3510
514.6390,216.9420
420.7620,375.9090
291.9120,109.7560
541.0850,244.4720
333.3340,399.5990
318.3230,182.6430
320.9390,350.7240
39.9120,150.5130
253.5230,432.8180
178.0720,357.2010
557.5750,195.1740
495.9630,134.5920
609.6410,262.7570
110.1990,181.7510
191.5110,346.6780
185.6180,105.6490
345.8060,283.6100
44.4080,112.4950
502.4520,135.0840
315.5600,313.3550
192.6980,158.8800
620.3980,221.2670
429.1910,112.4070
111.5380,109.2170
289.4530,84.5910
536.7310,342.6620
610.9510,447.1280
626.5210,150.9950
511.0110,218.3540
462.2780,148.2790
225.1100,140.9150
368.1880,341.8760
614.2430,404.5130
119.7000,167.8480
166.1370,324.2520
487.7950,238.7630
173.5890,417.8880
619.0310,205.0360
448.4970,364.9170
282.7450,246.6280
206.3980,74.2760
131.3310,362.0410
634.7330,197.7420
420.5470,397.0590
632.6170,389.4500
134.0190,282.9180
535.4560,87.4480
250.1620,265.4810
96.8680,88.4640
615.4140,170.3710
164.5470,79.6030
619.0260,422.6440
159.0060,80.8090
283.3880,162.8340
211.0990,148.3200
509.4160,134.1100
638.5730,261.4710
20.1220,112.3350
418.1570,283.0210
563.9010,385.2630
543.3340,219.3890
227.2850,409.2170
285.8380,415.4630
557.9590,344.0660
226.6970,263.4830
450.2570,157.5720
294.4780,274.6510
213.0390,263.1230
313.3500,318.3270
75.7210,392.8200
245.7530,269.6620
21.1720,311.8300
52.9550,181.4290
643.8880,90.0610
659.3410,96.8100
535.5930,414.3010
92.5990,420.6690
433.2670,340.2920
516.4530,256.8450
53.1960,83.7940
532.4050,255.8650
521.2880,316.0660
607.1650,437.8330
293.4900,423.0260
187.4190,79.6550
641.2510,195.3240
600.0110,401.3670
586.9750,395.9880
618.8140,436.9230
490.1670,179.6620
72.2700,95.4190
637.6810,406.3560
322.1030,345.9000
329.7930,257.6790
426.7090,125.9240
43.7020,325.6340
118.2500,156.2630
163.5870,138.4000
321.5730,103.6260
549.9200,237.8820
143.9180,376.4100
89.9680,79.2210
371.8170,422.0080
645.5130,334.2130
613.6580,445.6010
369.8850,325.1040
180.8920,103.2120
558.3860,181.3950
557.3700,382.7830
348.9830,398.2500
53.4260,390.9230
38.4120,102.8860
311.5180,72.8910
337.8300,432.3320
321.5700,84.8770
556.2830,393.0420
57.2240,77.7990
393.9530,278.7870
153.4210,271.1020
554.3380,388.8430
80.2120,173.9040
205.9040,141.6010
498.6350,171.5650
40.3630,172.2930
455.1020,382.8110
343.6090,335.4230
109.4210,260.6750
519.3480,385.2460
552.9390,398.2120
183.5590,175.4620
566.7170,383.0340
645.8100,196.0520
256.3030,148.6600
657.1240,450.4810
112.0380,266.4810
457.6010,343.3150
353.0660,328.5790
340.9520,273.4260
235.5310,172.2550
566.4720,395.5900
59.0310,303.1220
353.2050,292.9590
257.0520,261.2090
462.3690,172.6910
151.5540,114.5350
111.5910,270.0120
156.9030,318.7740
344.2650,413.8180
297.4690,262.2970
522.3900,324.9310
223.5410,258.0170
167.9920,269.3910
270.4720,438.1740
601.8880,437.3020
130.5340,288.9510
174.8000,83.6440
394.8270,273.8640
182.1600,148.2620
305.0410,250.4980
471.7240,172.4470
238.0960,82.2560
610.3150,279.4060
632.0280,194.4160
646.7340,234.3500
345.1930,326.9570
153.7390,404.4110
13.7280,351.9240
548.7400,457.1950
137.9620,179.7340
89.2970,155.4910
521.3980,336.1010
354.6680,341.4000
423.1520,120.8140
245.1650,98.3770
286.3800,423.5560
642.3660,345.0630
156.7690,291.7090
615.7760,123.5290
105.7120,164.5750
437.3560,130.0220
63.5000,89.4110
569.4960,403.5540
45.1140,106.9500
267.8680,149.0330
573.0110,444.2970
375.4110,289.9830
503.4900,238.7710
413.2430,293.0710
192.7190,68.3440
159.7640,288.0520
31.6230,326.3460
106.4890,109.0520
414.5260,384.1190
667.0340,421.6620
98.3810,102.2970
175.1650,272.9630
666.8930,328.8250
94.2820,141.4600
403.0800,380.1990
546.8960,403.2630
456.3020,53.1810
512.4370,244.5490
243.1050,77.7670
139.5700,401.3810
52.8930,316.2420
64.9080,383.6020
629.2590,347.7660
610.9610,213.4250
545.7580,289.3760
31.5650,178.4880
438.7530,110.4500
501.0100,56.1820
197.0290,342.7430
617.7650,197.6080
153.4800,147.8990
438.7970,115.7290
78.6910,382.3470
650.6260,74.3840
201.4860,264.0850
189.4090,161.1330
279.1200,412.8330
176.2480,256.8560
345.2780,278.0780
310.7430,406.3990
255.2650,258.2700
144.6140,320.9490
639.9740,217.1910
31.2410,134.1890
291.2310,91.1460
172.3490,160.0350
171.9190,436.7190
333.5390,311.8900
508.0350,215.3280
191.1810,349.9590
544.4170,304.8600
554.6890,237.0960
92.8560,415.6000
565.6670,293.3170
660.1340,348.6710
32.8100,170.1120
236.1870,73.6710
217.0990,265.9940
311.2940,143.1850
291.6830,249.0940
47.2470,334.6090
324.6400,316.0040
95.7900,173.6800
524.5930,254.9650
69.8690,286.6750
135.3640,267.4810
608.8530,284.6670
417.4620,385.1450
448.8500,141.9010
534.6980,363.3070
8.7430,338.9750
205.2470,429.5630
625.1050,226.9520
88.2080,395.2470
323.0360,142.0490
646.2730,393.6680
385.3640,267.6590
476.0440,161.4490
553.1380,367.9620
628.2670,279.0410
298.7850,175.7960
74.3790,403.5500
234.1240,269.3000
189.2350,144.5890
305.5580,149.1400
535.7200,134.3040
451.0570,147.5240
489.0890,246.3400
37.3800,295.1860
280.2450,171.5620
68.9150,87.2770
584.5920,313.5540
67.4660,276.8440
322.6780,77.3830
152.5050,336.0330
615.1940,219.8400
419.1330,127.1990
533.8730,350.1200
124.1770,156.4000
596.1110,275.1560
368.3970,262.0580
122.2240,93.2220
168.5350,251.4550
540.0050,377.2910
587.9350,411.4750
102.0350,264.3540
619.0710,135.8460
201.0070,165.2960
399.4520,393.8550
176.3870,100.8720
630.5940,100.9970
376.2780,386.1450
221.2210,344.0220
70.2350,161.8060
633.2300,423.8320
310.1460,346.3820
560.0530,447.2720
466.0900,154.4780
462.9900,338.5280
52.6220,289.0370
171.9730,379.3120
188.8360,417.1030
524.1100,142.3560
260.0800,84.6490
545.8410,357.7130
302.7950,266.6300
131.3090,264.3880
593.2860,445.0380
322.8150,437.9990
72.0150,384.2730
605.9760,211.0400
102.6460,160.1330
87.2720,384.4070
641.1180,453.2370
590.1980,391.6620
56.8660,290.4810
328.9320,355.6020
616.7470,256.1870
490.4300,170.1470
51.5690,321.0820
575.6940,402.2860
633.8440,84.4710
333.8670,365.0600
670.5080,428.3100
103.7450,99.4970
22.3690,355.3010
284.2330,167.7290
47.5640,87.3920
625.0980,278.5480
512.2120,340.2150
329.5340,176.6170
214.6450,437.1250
91.9350,111.9620
435.5220,133.5000
81.3660,101.0030
498.3490,132.2270
303.7680,337.4600
530.7580,338.8160
102.4600,419.4020
314.3200,93.6900
162.5730,347.1540
509.5810,247.9640
59.9460,382.4740
142.7100,325.1940
109.6280,169.2760
663.0500,422.6370
435.4670,73.6850
338.6240,306.1060
615.9420,420.7480
108.3160,149.5650
49.8900,139.3510
463.0230,367.7910
459.6120,353.6150
74.6140,386.6590
510.1980,391.3530
507.0820,167.2210
147.9880,93.7520
322.9590,266.5820
656.8890,409.6150
598.5860,284.8830
542.6780,295.8290
283.0160,430.1040
473.4290,54.2970
105.4090,269.8960
351.4680,267.2830
309.0540,271.5960
592.5730,273.2400
452.3160,94.4160
304.1160,257.1780
631.8430,394.4270
557.3240,209.4210
666.4500,430.2330
216.2790,430.3580
423.5870,297.4990
38.6960,175.2240
174.0330,96.6940
119.3550,403.0160
35.8240,310.8730
488.6560,49.9100
548.0720,209.3350
430.2930,152.2420
286.8600,245.7690
32.4140,371.3430
400.7900,275.5530
490.3890,46.6490
623.5450,333.6370
263.6350,431.5970
32.6910,390.8130
299.7150,265.4440
625.8030,207.4860
32.7290,91.0220
301.2090,88.0870
474.3850,166.2110
635.1510,442.0690
558.0380,324.9830
537.5110,291.8120
545.0410,233.0720
140.6020,102.4260
508.2510,340.3940
627.1260,275.4530
556.5030,227.0320
175.2870,249.8900
256.2280,267.4870
337.5230,345.0900
404.0240,407.2140
598.9120,392.6050
186.0840,320.8530
376.1220,300.5860
523.7120,75.0240
460.3330,87.2640
140.8400,113.3520
409.2550,406.5210
177.4500,439.9610
610.9070,405.4040
627.2420,417.6760
176.6290,350.0020
626.3180,321.7800
650.7530,106.2750
592.6310,252.8650
298.2290,148.5370
282.7010,155.4850
313.6190,103.5400
231.8150,86.0610
84.9580,392.9930
639.0520,110.4120
386.6280,411.6180
113.9230,152.0890
155.7470,93.0850
60.8190,175.9320
108.8520,390.4890
149.3500,167.0590
516.4990,119.6020
230.8970,171.4830
64.6020,280.9600
308.0990,282.1660
293.2650,152.0850
431.6590,123.6600
294.1720,147.6030
544.6310,382.3390
129.1070,332.0220
152.4000,87.2010
551.2000,294.2980
568.7360,316.5300
276.5170,405.3530
528.9870,391.3810
497.7910,382.1140
549.1440,406.9540
592.3690,249.4650
270.9180,88.8550
637.7910,350.9030
254.2360,84.0970
434.9410,113.2880
476.2830,362.5730
433.4990,379.8030
221.3290,275.5580
270.6290,95.6010
69.4750,172.2300
534.5940,252.1690
622.1210,136.6880
117.8750,112.1910
598.4240,231.2250
537.5750,375.1460
179.1800,279.6180
594.7800,390.0050
555.0710,427.0390
477.7320,71.5720
609.4480,392.2170
183.1130,329.1230
489.7290,79.0150
514.4080,135.0160
588.9140,313.6940
41.6200,165.4170
458.4850,333.4660
311.6780,340.6890
124.4270,110.4710
201.2530,79.3520
321.7030,372.9780
114.4090,395.1000
275.1880,161.7320
646.9980,182.5500
549.6620,291.4020
618.0750,456.0740
624.7670,338.9330
358.2220,339.0860
366.2130,324.5470
608.3190,187.6750
548.5470,431.9050
329.1880,151.9770
404.1510,290.8770
33.5850,183.3730
34.9480,325.1000
321.7050,107.9470
522.6790,220.7470
298.9720,417.4030
584.9730,442.6280
516.7090,342.9670
138.4750,95.1570
634.6220,163.0410
580.1770,437.2580
664.5060,402.0440
656.6480,123.6180
184.1590,181.3940
354.8150,258.4040
89.2400,407.1490
58.4410,389.7370
540.0190,134.8730
564.3750,214.2720
493.3310,157.0340
281.6360,416.9490
164.8460,161.0140
186.3380,161.1050
133.4300,402.6280
638.7220,361.4970
61.7140,69.7270
638.7310,183.4720
342.7710,282.6110
157.6320,384.8230
189.6800,246.9130
91.2830,295.7890
160.3660,145.9470
622.6800,96.4520
554.8110,463.9290
120.9560,406.1730
278.7260,154.1260
158.7260,183.4570
290.1900,169.5940
604.7580,405.3130
240.8010,181.1780
444.5970,345.3230
154.5660,357.7260
103.4430,275.1130
608.5800,199.3040
470.5330,354.8200
147.5060,260.8990
102.7280,102.3510
247.8270,254.8080
56.6410,98.1730
118.3260,292.6730
637.8330,188.8710
197.7200,259.9170
631.2310,248.5610
287.3070,428.2070
104.3010,73.2330
475.2480,344.2480
135.5820,408.7360
91.0640,266.0220
257.7180,412.9650
393.1580,414.0610
493.1090,222.5950
648.1890,211.4440
655.8740,420.0820
267.7240,80.7250
617.0980,139.3920
432.5920,278.8960
354.1640,261.7490
440.3220,359.5970
71.0440,302.3610
332.6980,260.8730
643.0280,447.5930
539.4920,440.4420
639.9210,416.4850
536.5950,243.7190
231.7840,414.5080
292.4130,432.0120
639.4160,342.0350
433.9460,391.3460
517.4390,86.5770
426.4150,138.6090
613.6600,196.1660
58.0910,298.5590
295.1650,96.0150
425.4640,281.7410
564.6140,440.3120
641.5390,122.5180
245.2980,93.7330
457.1420,346.6560
307.5440,86.2560
18.9720,358.3900
124.9770,82.0610
377.0750,425.7700
476.7370,84.1480
509.1930,361.0780
531.8690,402.5130
210.8070,258.7530
521.9580,89.8280
311.7920,425.2960
593.5390,261.3150
15.1100,364.4180
262.7650,146.2210
287.8020,408.2910
475.5370,151.3840
313.3760,84.1380
278.4820,147.0780
273.0500,98.4230
302.0040,173.4700
289.8990,435.1770
50.1130,313.6440
158.8000,89.4370
176.9620,400.6030
555.9190,231.3300
199.0590,256.7740
160.5480,255.4160
559.6430,426.2130
389.4660,294.9400
329.8500,431.8290
644.0610,213.7790
450.1680,133.6580
116.4460,88.0990
445.8180,130.6190
452.7820,353.0040
194.5500,429.5340
422.1810,143.7940
18.6190,96.6150
424.2500,292.4150
102.4950,76.7820
42.6620,176.9090
607.3310,301.9830
339.9100,336.5690
163.9210,328.3400
436.8830,310.0570
176.2190,149.9320
652.2680,326.3890
282.2480,264.9510
177.5350,415.9570
252.6140,157.2840
73.1890,283.0250
337.8230,323.9390
541.9370,234.8830
578.6700,460.6100
67.7560,390.9250
19.9150,163.1840
101.5580,388.5360
160.3360,275.2170
522.5110,302.7850
570.2760,374.8900
62.3350,308.8190
89.3610,303.0990
29.3820,76.0120
303.8430,139.3870
554.3350,206.4200
239.9920,277.5760
559.4870,230.5120
609.6170,241.9950
672.2680,412.8040
618.1950,132.6380
381.5990,415.9350
662.4130,418.6690
569.9380,171.4320
517.5890,55.8220
412.6760,304.7830
466.2950,360.9880
560.7990,136.8830
228.5290,280.1380
175.2380,165.2300
602.4990,232.3350
435.6830,124.0780
28.9310,316.1460
286.7910,252.6170
647.4830,84.7760
167.3170,381.0610
522.7160,372.3960
403.7680,412.8560
216.6150,37.8440
445.3120,133.7730
328.4360,316.8010
276.3280,274.0100
442.0010,133.8910
656.0220,377.4920
143.3130,91.3530
188.5450,258.0680
506.2680,234.9860
561.5440,418.9630
319.8000,343.5500
204.1630,424.8000
659.8660,145.6360
119.9890,91.2170
331.7050,412.9720
151.8880,262.6440
549.9950,287.1180
107.0210,144.2560
284.7700,69.5650
281.8780,407.0310
142.9780,361.9500
47.8260,327.7830
142.8580,259.0370
70.4230,375.8930
527.5110,93.6430
658.9240,398.0670
307.3210,428.4830
399.4910,410.5730
459.3920,359.8860
337.1310,362.0590
509.0010,439.1610
625.2170,282.9710
551.9780,351.0280
138.4640,161.9560
359.6320,336.2290
59.4440,93.2260
513.4600,413.9980
92.8040,89.6090
512.4560,416.9870
129.7480,415.1730
151.5980,431.0990
648.7440,239.6760
72.9910,143.7380
571.9880,291.7470
565.6060,323.5260
537.2300,287.7840
562.1640,422.1210
538.9640,455.8950
430.0450,324.2150
527.7850,370.3810
220.6450,262.9720
473.1690,349.6820
608.8490,248.3070
237.8720,101.4870
550.7720,303.1240
543.1740,409.7240
251.0260,418.2290
386.2100,386.9430
304.0950,162.1770
528.3360,315.1460
561.9160,347.8340
523.9640,438.9220
169.6210,311.1920
529.0170,407.4470
90.3530,69.8050
646.1270,329.8620
47.4290,318.5930
520.5460,142.1140
107.4890,83.4610
538.1950,129.9590
443.2220,101.1280
98.7250,280.4440
468.2840,54.2370
650.8760,165.4040
249.1680,93.9630
238.5610,408.3070
175.8900,177.7400
128.6610,101.0360
30.0250,97.0590
650.0540,437.6360
103.5560,281.5790
453.4430,320.8550
558.3830,328.6630
160.3590,434.7360
211.4560,169.4440
188.6180,96.2990
97.2470,416.0100
333.8340,319.0830
164.5580,361.9750
611.1790,234.7670
269.7710,112.6780
156.5200,379.9320
325.6370,103.2710
38.4830,309.0530
38.2320,89.2750
489.0780,161.7630
128.7830,420.0190
139.7820,415.1150
112.8960,154.9980
623.0130,280.9160
427.5670,403.0360
628.9900,145.2410
66.3060,300.8000
39.8120,142.9430
624.3060,287.6120
517.6650,70.0580
450.6550,334.1720
649.6370,82.5840
233.2130,181.6550
675.4240,327.3600
36.7890,97.4490
284.8470,410.3610
640.1160,402.5280
107.5290,113.2560
440.5410,147.4430
148.3320,176.6090
299.9520,273.0150
528.3440,223.1330
119.9430,421.7670
152.1940,153.1530
271.6950,246.4200
653.0000,117.6880
434.5570,363.8100
260.9370,99.5060
660.5780,118.6830
299.7090,94.8250
191.9650,408.8390
59.5600,394.4980
639.0350,324.5230
217.5080,135.5940
478.5840,54.5680
525.7500,97.5730
557.7080,143.8080
518.5560,444.0590
565.5740,219.8830
66.6190,167.5920
257.1480,421.3370
510.5210,426.5330
654.9110,348.6440
327.4490,348.5600
259.7190,278.9120
435.5360,322.3560
101.0870,286.9900
24.2710,152.1930
17.3820,353.1910
604.5560,220.7900
99.7820,395.3630
27.8870,146.9410
271.4550,146.0720
72.4480,153.1010
228.4410,344.5500
343.9350,405.1110
365.9620,267.8340
287.0660,419.6210
37.9780,377.3880
482.3310,76.3390
504.6840,118.5640
471.7510,63.1910
514.4660,115.2590
40.9960,393.3110
653.3670,364.1680
559.6460,432.4530
619.9450,283.0100
600.8590,235.4220
650.4350,169.4430
346.9150,272.5710
595.3840,448.0410
469.0740,215.3170
217.3440,174.4670
66.3500,409.3440
287.1370,168.5760
194.4300,168.7040
218.5590,104.7680
89.7990,98.2600
363.0750,411.0150
273.6380,168.9660
84.0860,176.7860
168.5820,361.0600
644.9940,411.5100
243.5110,71.3850
528.7050,144.8610
388.4530,289.8150
550.0330,283.0920
168.9410,165.5060
329.5460,254.2380
508.7170,122.7230
630.9330,261.0740
444.9880,163.5180
391.5320,276.9180
135.4740,419.6900
587.0730,268.8630
153.0020,380.2600
315.5010,142.0030
614.2940,282.8380
261.8020,258.2190
188.1120,264.3200
625.4780,119.2150
561.1960,389.2050
395.8900,379.5580
200.9280,427.9410
482.2550,82.7850
24.3690,347.0340
160.3540,157.7200
166.9150,167.8040
142.7510,290.5060
241.1170,265.0100
572.4260,462.5110
129.0260,353.6650
680.7780,425.6740
26.1440,157.2890
530.5430,347.7170
